0.06200000,0.20482256,-1.33435201
0.06300000,0.20348706,-1.33658741
0.06400000,0.20214949,-1.33849374
0.06500000,0.20081018,-1.34008008
0.06600000,0.19946944,-1.34135526
0.06700000,0.19812757,-1.34232797
0.06800000,0.19678488,-1.34300666
0.06900000,0.19544165,-1.34339964
0.07000000,0.19409817,-1.34351501
0.07100000,0.19275471,-1.34336070
0.07200000,0.19141154,-1.34294449
0.07300000,0.19006891,-1.34227394
0.07400000,0.18872707,-1.34135650
0.07500000,0.18738627,-1.34019940
0.07600000,0.18604675,-1.33880976
0.07700000,0.18470873,-1.33719451
0.07800000,0.18337244,-1.33536044
0.07900000,0.18203808,-1.33331417
0.08000000,0.18070588,-1.33106221
0.08100000,0.17937602,-1.32861089
0.08200000,0.17804872,-1.32596640
0.08300000,0.17672415,-1.32313482
0.08400000,0.17540251,-1.32012205
0.08500000,0.17408397,-1.31693390
0.08600000,0.17276870,-1.31357603
0.08700000,0.17145687,-1.31005395
0.08800000,0.17014864,-1.30637308
0.08900000,0.16884417,-1.30253869
0.09000000,0.16754361,-1.29855595
0.09100000,0.16624711,-1.29442989
0.09200000,0.16495480,-1.29016545
0.09300000,0.16366682,-1.28576742
0.09400000,0.16238331,-1.28124053
0.09500000,0.16110438,-1.27658934
0.09600000,0.15983017,-1.27181836
0.09700000,0.15856079,-1.26693195
0.09800000,0.15729634,-1.26193440
0.09900000,0.15603695,-1.25682987
0.10000000,0.15478272,-1.25162246
0.10100000,0.15353374,-1.24631613
0.10200000,0.15229012,-1.24091478
0.10300000,0.15105194,-1.23542220
0.10400000,0.14981930,-1.22984209
0.10500000,0.14859229,-1.22417807
0.10600000,0.14737097,-1.21843367
0.10700000,0.14615544,-1.21261232
0.10800000,0.14494577,-1.20671739
0.10900000,0.14374203,-1.20075216
0.11000000,0.14254429,-1.19471982
0.11100000,0.14135261,-1.18862349
0.11200000,0.14016706,-1.18246622
0.11300000,0.13898770,-1.17625096
0.11400000,0.13781458,-1.16998063
0.11500000,0.13664776,-1.16365803
0.11600000,0.13548728,-1.15728592
0.11700000,0.13433320,-1.15086698
0.11800000,0.13318556,-1.14440382
0.11900000,0.13204441,-1.13789900
0.12000000,0.13090978,-1.13135500
0.12100000,0.12978171,-1.12477423
0.12200000,0.12866024,-1.11815906
0.12300000,0.12754540,-1.11151179
0.12400000,0.12643723,-1.10483465
0.12500000,0.12533574,-1.09812982
0.12600000,0.12424097,-1.09139942
0.12700000,0.12315295,-1.08464552
0.12800000,0.12207169,-1.07787014
0.12900000,0.12099722,-1.07107523
0.13000000,0.11992955,-1.06426271
0.13100000,0.11886870,-1.05743441
0.13200000,0.11781468,-1.05059216
0.13300000,0.11676752,-1.04373771
0.13400000,0.11572721,-1.03687276
0.13500000,0.11469377,-1.02999898
0.13600000,0.11366721,-1.02311799
0.13700000,0.11264754,-1.01623135
0.13800000,0.11163475,-1.00934059
0.13900000,0.11062886,-1.00244720
0.14000000,0.10962986,-0.99555261
0.14100000,0.10863775,-0.98865824
0.14200000,0.10765254,-0.98176544
0.14300000,0.10667422,-0.97487553
0.14400000,0.10570279,-0.96798979
0.14500000,0.10473824,-0.96110948
0.14600000,0.10378057,-0.95423579
0.14700000,0.10282977,-0.94736991
0.14800000,0.10188583,-0.94051296
0.14900000,0.10094874,-0.93366606
0.15000000,0.10001849,-0.92683028
0.15100000,0.09909507,-0.92000664
0.15200000,0.09817847,-0.91319616
0.15300000,0.09726868,-0.90639980
0.15400000,0.09636567,-0.89961851
0.15500000,0.09546943,-0.89285321
0.15600000,0.09457996,-0.88610477
0.15700000,0.09369722,-0.87937406
0.15800000,0.09282120,-0.87266189
0.15900000,0.09195189,-0.86596906
0.16000000,0.09108926,-0.85929636
0.16100000,0.09023329,-0.85264452
0.16200000,0.08938396,-0.84601427
0.16300000,0.08854125,-0.83940630
0.16400000,0.08770514,-0.83282128
0.16500000,0.08687560,-0.82625986
0.16600000,0.08605261,-0.81972267
0.16700000,0.08523615,-0.81321031
0.16800000,0.08442618,-0.80672335
0.16900000,0.08362269,-0.80026236
0.17000000,0.08282565,-0.79382788
0.17100000,0.08203503,-0.78742040
0.17200000,0.08125080,-0.78104045
0.17300000,0.08047294,-0.77468848
0.17400000,0.07970141,-0.76836496
0.17500000,0.07893620,-0.76207033
0.17600000,0.07817726,-0.75580501
0.17700000,0.07742458,-0.74956939
0.17800000,0.07667811,-0.74336387
0.17900000,0.07593784,-0.73718881
0.18000000,0.07520373,-0.73104456
0.18100000,0.07447574,-0.72493146
0.18200000,0.07375385,-0.71884982
0.18300000,0.07303803,-0.71279996
0.18400000,0.07232824,-0.70678215
0.18500000,0.07162446,-0.70079669
0.18600000,0.07092664,-0.69484381
0.18700000,0.07023476,-0.68892378
0.18800000,0.06954878,-0.68303682
0.18900000,0.06886867,-0.67718315
0.19000000,0.06819440,-0.67136298
0.19100000,0.06752594,-0.66557650
0.19200000,0.06686324,-0.65982390
0.19300000,0.06620628,-0.65410534
0.19400000,0.06555502,-0.64842098
0.19500000,0.06490942,-0.64277098
0.19600000,0.06426946,-0.63715545
0.19700000,0.06363510,-0.63157454
0.19800000,0.06300630,-0.62602835
0.19900000,0.06238303,-0.62051699
0.20000000,0.06176526,-0.61504056
0.20100000,0.06115294,-0.60959913
0.20200000,0.06054605,-0.60419279
0.20300000,0.05994454,-0.59882159
0.20400000,0.05934839,-0.59348561
0.20500000,0.05875756,-0.58818488
0.20600000,0.05817201,-0.58291944
0.20700000,0.05759171,-0.57768934
0.20800000,0.05701662,-0.57249459
0.20900000,0.05644671,-0.56733522
0.21000000,0.05588194,-0.56221122
0.21100000,0.05532227,-0.55712260
0.21200000,0.05476768,-0.55206936
0.21300000,0.05421812,-0.54705149
0.21400000,0.05367357,-0.54206896
0.21500000,0.05313397,-0.53712176
0.21600000,0.05259931,-0.53220984
0.21700000,0.05206954,-0.52733317
0.21800000,0.05154463,-0.52249172
0.21900000,0.05102455,-0.51768542
0.22000000,0.05050925,-0.51291423
0.22100000,0.04999871,-0.50817808
0.22200000,0.04949288,-0.50347691
0.22300000,0.04899174,-0.49881065
0.22400000,0.04849525,-0.49417923
0.22500000,0.04800337,-0.48958256
0.22600000,0.04751607,-0.48502055
0.22700000,0.04703332,-0.48049313
0.22800000,0.04655507,-0.47600019
0.22900000,0.04608131,-0.47154165
0.23000000,0.04561198,-0.46711739
0.23100000,0.04514706,-0.46272731
0.23200000,0.04468651,-0.45837130
0.23300000,0.04423031,-0.45404926
0.23400000,0.04377840,-0.44976105
0.23500000,0.04333077,-0.44550657
0.23600000,0.04288738,-0.44128570
0.23700000,0.04244819,-0.43709829
0.23800000,0.04201317,-0.43294424
0.23900000,0.04158229,-0.42882339
0.24000000,0.04115551,-0.42473562
0.24100000,0.04073281,-0.42068080
0.24200000,0.04031414,-0.41665878
0.24300000,0.03989948,-0.41266941
0.24400000,0.03948879,-0.40871256
0.24500000,0.03908204,-0.40478807
0.24600000,0.03867920,-0.40089580
0.24700000,0.03828024,-0.39703560
0.24800000,0.03788512,-0.39320730
0.24900000,0.03749382,-0.38941077
0.25000000,0.03710629,-0.38564583
0.25100000,0.03672251,-0.38191233
0.25200000,0.03634246,-0.37821011
0.25300000,0.03596608,-0.37453900
0.25400000,0.03559337,-0.37089885
0.25500000,0.03522428,-0.36728948
0.25600000,0.03485878,-0.36371073
0.25700000,0.03449684,-0.36016244
0.25800000,0.03413844,-0.35664443
0.25900000,0.03378355,-0.35315653
0.26000000,0.03343212,-0.34969857
0.26100000,0.03308414,-0.34627038
0.26200000,0.03273957,-0.34287179
0.26300000,0.03239838,-0.33950262
0.26400000,0.03206055,-0.33616269
0.26500000,0.03172605,-0.33285183
0.26600000,0.03139484,-0.32956987
0.26700000,0.03106690,-0.32631662
0.26800000,0.03074220,-0.32309191
0.26900000,0.03042071,-0.31989555
0.27000000,0.03010240,-0.31672738
0.27100000,0.02978724,-0.31358721
0.27200000,0.02947521,-0.31047486
0.27300000,0.02916628,-0.30739015
0.27400000,0.02886042,-0.30433290
0.27500000,0.02855761,-0.30130292
0.27600000,0.02825781,-0.29830005
0.27700000,0.02796100,-0.29532409
0.27800000,0.02766715,-0.29237487
0.27900000,0.02737624,-0.28945221
0.28000000,0.02708824,-0.28655591
0.28100000,0.02680312,-0.28368581
0.28200000,0.02652086,-0.28084171
0.28300000,0.02624143,-0.27802345
0.28400000,0.02596480,-0.27523083
0.28500000,0.02569096,-0.27246367
0.28600000,0.02541987,-0.26972180
0.28700000,0.02515151,-0.26700503
0.28800000,0.02488585,-0.26431318
0.28900000,0.02462287,-0.26164608
0.29000000,0.02436255,-0.25900353
0.29100000,0.02410486,-0.25638537
0.29200000,0.02384977,-0.25379141
0.29300000,0.02359727,-0.25122147
0.29400000,0.02334732,-0.24867538
0.29500000,0.02309991,-0.24615295
0.29600000,0.02285501,-0.24365400
0.29700000,0.02261259,-0.24117837
0.29800000,0.02237264,-0.23872586
0.29900000,0.02213513,-0.23629632
0.30000000,0.02190004,-0.23388955
0.30100000,0.02166735,-0.23150538
0.30200000,0.02143702,-0.22914365
0.30300000,0.02120905,-0.22680416
0.30400000,0.02098341,-0.22448676
0.30500000,0.02076007,-0.22219126
0.30600000,0.02053902,-0.21991750
0.30700000,0.02032023,-0.21766530
0.30800000,0.02010368,-0.21543449
0.30900000,0.01988935,-0.21322490
0.31000000,0.01967722,-0.21103636
0.31100000,0.01946727,-0.20886869
0.31200000,0.01925948,-0.20672174
0.31300000,0.01905382,-0.20459534
0.31400000,0.01885028,-0.20248931
0.31500000,0.01864884,-0.20040349
0.31600000,0.01844947,-0.19833771
0.31700000,0.01825215,-0.19629182
0.31800000,0.01805688,-0.19426564
0.31900000,0.01786362,-0.19225901
0.32000000,0.01767235,-0.19027177
0.32100000,0.01748307,-0.18830376
0.32200000,0.01729574,-0.18635482
0.32300000,0.01711035,-0.18442478
0.32400000,0.01692688,-0.18251349
0.32500000,0.01674532,-0.18062080
0.32600000,0.01656564,-0.17874653
0.32700000,0.01638782,-0.17689054
0.32800000,0.01621185,-0.17505267
0.32900000,0.01603771,-0.17323276
0.33000000,0.01586538,-0.17143066
0.33100000,0.01569484,-0.16964622
0.33200000,0.01552608,-0.16787929
0.33300000,0.01535908,-0.16612971
0.33400000,0.01519381,-0.16439733
0.33500000,0.01503028,-0.16268201
0.33600000,0.01486844,-0.16098359
0.33700000,0.01470830,-0.15930193
0.33800000,0.01454983,-0.15763688
0.33900000,0.01439302,-0.15598830
0.34000000,0.01423785,-0.15435604
0.34100000,0.01408431,-0.15273995
0.34200000,0.01393237,-0.15113989
0.34300000,0.01378202,-0.14955572
0.34400000,0.01363325,-0.14798731
0.34500000,0.01348604,-0.14643450
0.34600000,0.01334038,-0.14489716
0.34700000,0.01319624,-0.14337515
0.34800000,0.01305362,-0.14186833
0.34900000,0.01291250,-0.14037657
0.35000000,0.01277286,-0.13889973
0.35100000,0.01263470,-0.13743768
0.35200000,0.01249798,-0.13599027
0.35300000,0.01236271,-0.13455739
0.35400000,0.01222886,-0.13313889
0.35500000,0.01209643,-0.13173465
0.35600000,0.01196539,-0.13034454
0.35700000,0.01183573,-0.12896842
0.35800000,0.01170745,-0.12760617
0.35900000,0.01158052,-0.12625766
0.36000000,0.01145493,-0.12492277
0.36100000,0.01133067,-0.12360136
0.36200000,0.01120772,-0.12229332
0.36300000,0.01108608,-0.12099852
0.36400000,0.01096572,-0.11971684
0.36500000,0.01084664,-0.11844815
0.36600000,0.01072882,-0.11719234
0.36700000,0.01061225,-0.11594928
0.36800000,0.01049692,-0.11471886
0.36900000,0.01038281,-0.11350096
0.37000000,0.01026991,-0.11229545
0.37100000,0.01015821,-0.11110223
0.37200000,0.01004770,-0.10992119
0.37300000,0.00993837,-0.10875219
0.37400000,0.00983019,-0.10759513
0.37500000,0.00972317,-0.10644991
0.37600000,0.00961729,-0.10531640
0.37700000,0.00951253,-0.10419449
0.37800000,0.00940890,-0.10308408
0.37900000,0.00930636,-0.10198505
0.38000000,0.00920492,-0.10089730
0.38100000,0.00910456,-0.09982072
0.38200000,0.00900528,-0.09875520
0.38300000,0.00890705,-0.09770064
0.38400000,0.00880987,-0.09665693
0.38500000,0.00871373,-0.09562397
0.38600000,0.00861862,-0.09460165
0.38700000,0.00852453,-0.09358988
0.38800000,0.00843144,-0.09258855
0.38900000,0.00833935,-0.09159755
0.39000000,0.00824824,-0.09061680
0.39100000,0.00815811,-0.08964619
0.39200000,0.00806894,-0.08868562
0.39300000,0.00798073,-0.08773500
0.39400000,0.00789347,-0.08679422
0.39500000,0.00780714,-0.08586320
0.39600000,0.00772174,-0.08494184
0.39700000,0.00763726,-0.08403004
0.39800000,0.00755368,-0.08312771
0.39900000,0.00747100,-0.08223476
0.40000000,0.00738920,-0.08135110
0.40100000,0.00730829,-0.08047664
0.40200000,0.00722825,-0.07961128
0.40300000,0.00714907,-0.07875493
0.40400000,0.00707074,-0.07790751
0.40500000,0.00699325,-0.07706894
0.40600000,0.00691659,-0.07623911
0.40700000,0.00684077,-0.07541795
0.40800000,0.00676576,-0.07460538
0.40900000,0.00669155,-0.07380130
0.41000000,0.00661815,-0.07300563
0.41100000,0.00654554,-0.07221829
0.41200000,0.00647371,-0.07143919
0.41300000,0.00640266,-0.07066826
0.41400000,0.00633237,-0.06990541
0.41500000,0.00626284,-0.06915057
0.41600000,0.00619407,-0.06840365
0.41700000,0.00612603,-0.06766457
0.41800000,0.00605874,-0.06693326
0.41900000,0.00599217,-0.06620963
0.42000000,0.00592631,-0.06549362
0.42100000,0.00586118,-0.06478514
0.42200000,0.00579674,-0.06408412
0.42300000,0.00573301,-0.06339049
0.42400000,0.00566996,-0.06270417
0.42500000,0.00560759,-0.06202508
0.42600000,0.00554591,-0.06135316
0.42700000,0.00548489,-0.06068833
0.42800000,0.00542453,-0.06003052
0.42900000,0.00536482,-0.05937966
0.43000000,0.00530577,-0.05873569
0.43100000,0.00524735,-0.05809852
0.43200000,0.00518957,-0.05746809
0.43300000,0.00513241,-0.05684434
0.43400000,0.00507588,-0.05622720
0.43500000,0.00501995,-0.05561659
0.43600000,0.00496464,-0.05501245
0.43700000,0.00490993,-0.05441472
0.43800000,0.00485581,-0.05382334
0.43900000,0.00480228,-0.05323823
0.44000000,0.00474933,-0.05265933
0.44100000,0.00469696,-0.05208659
0.44200000,0.00464515,-0.05151993
0.44300000,0.00459392,-0.05095930
0.44400000,0.00454323,-0.05040463
0.44500000,0.00449310,-0.04985586
0.44600000,0.00444352,-0.04931294
0.44700000,0.00439448,-0.04877579
0.44800000,0.00434597,-0.04824438
0.44900000,0.00429799,-0.04771862
0.45000000,0.00425053,-0.04719848
0.45100000,0.00420359,-0.04668388
0.45200000,0.00415716,-0.04617477
0.45300000,0.00411124,-0.04567110
0.45400000,0.00406581,-0.04517281
0.45500000,0.00402089,-0.04467984
0.45600000,0.00397645,-0.04419215
0.45700000,0.00393250,-0.04370967
0.45800000,0.00388903,-0.04323235
0.45900000,0.00384604,-0.04276013
0.46000000,0.00380351,-0.04229298
0.46100000,0.00376145,-0.04183082
0.46200000,0.00371985,-0.04137362
0.46300000,0.00367870,-0.04092132
0.46400000,0.00363800,-0.04047386
0.46500000,0.00359775,-0.04003121
0.46600000,0.00355794,-0.03959330
0.46700000,0.00351856,-0.03916010
0.46800000,0.00347962,-0.03873154
0.46900000,0.00344110,-0.03830759
0.47000000,0.00340300,-0.03788820
0.47100000,0.00336532,-0.03747331
0.47200000,0.00332805,-0.03706288
0.47300000,0.00329119,-0.03665686
0.47400000,0.00325474,-0.03625522
0.47500000,0.00321868,-0.03585790
0.47600000,0.00318302,-0.03546485
0.47700000,0.00314775,-0.03507604
0.47800000,0.00311287,-0.03469141
0.47900000,0.00307836,-0.03431093
0.48000000,0.00304424,-0.03393455
0.48100000,0.00301049,-0.03356223
0.48200000,0.00297712,-0.03319393
0.48300000,0.00294411,-0.03282960
0.48400000,0.00291146,-0.03246920
0.48500000,0.00287917,-0.03211270
0.48600000,0.00284723,-0.03176004
0.48700000,0.00281564,-0.03141120
0.48800000,0.00278441,-0.03106612
0.48900000,0.00275351,-0.03072478
0.49000000,0.00272296,-0.03038712
0.49100000,0.00269274,-0.03005312
0.49200000,0.00266285,-0.02972273
0.49300000,0.00263329,-0.02939591
0.49400000,0.00260405,-0.02907264
0.49500000,0.00257514,-0.02875286
0.49600000,0.00254655,-0.02843655
0.49700000,0.00251827,-0.02812367
0.49800000,0.00249030,-0.02781418
0.49900000,0.00246264,-0.02750804
0.50000000,0.00243528,-0.02720522
0.50100000,0.00240823,-0.02690569
0.50200000,0.00238147,-0.02660940
0.50300000,0.00235501,-0.02631633
0.50400000,0.00232884,-0.02602645
0.50500000,0.00230295,-0.02573971
0.50600000,0.00227736,-0.02545608
0.50700000,0.00225204,-0.02517554
0.50800000,0.00222700,-0.02489805
0.50900000,0.00220224,-0.02462357
0.51000000,0.00217776,-0.02435207
0.51100000,0.00215354,-0.02408353
0.51200000,0.00212959,-0.02381791
0.51300000,0.00210590,-0.02355518
0.51400000,0.00208248,-0.02329531
0.51500000,0.00205931,-0.02303827
0.51600000,0.00203640,-0.02278403
0.51700000,0.00201374,-0.02253255
0.51800000,0.00199133,-0.02228382
0.51900000,0.00196917,-0.02203779
0.52000000,0.00194726,-0.02179445
0.52100000,0.00192558,-0.02155376
0.52200000,0.00190415,-0.02131570
0.52300000,0.00188295,-0.02108023
0.52400000,0.00186199,-0.02084733
0.52500000,0.00184125,-0.02061697
0.52600000,0.00182075,-0.02038912
0.52700000,0.00180048,-0.02016377
0.52800000,0.00178042,-0.01994087
0.52900000,0.00176059,-0.01972041
0.53000000,0.00174098,-0.01950236
0.53100000,0.00172159,-0.01928669
0.53200000,0.00170241,-0.01907337
0.53300000,0.00168344,-0.01886239
0.53400000,0.00166468,-0.01865371
0.53500000,0.00164613,-0.01844732
0.53600000,0.00162779,-0.01824318
0.53700000,0.00160964,-0.01804128
0.53800000,0.00159170,-0.01784159
0.53900000,0.00157396,-0.01764408
0.54000000,0.00155641,-0.01744874
0.54100000,0.00153906,-0.01725553
0.54200000,0.00152190,-0.01706444
0.54300000,0.00150493,-0.01687544
0.54400000,0.00148815,-0.01668852
0.54500000,0.00147155,-0.01650364
0.54600000,0.00145514,-0.01632079
0.54700000,0.00143891,-0.01613994
0.54800000,0.00142286,-0.01596107
0.54900000,0.00140699,-0.01578417
0.55000000,0.00139129,-0.01560921
0.55100000,0.00137577,-0.01543617
0.55200000,0.00136042,-0.01526502
0.55300000,0.00134524,-0.01509575
0.55400000,0.00133023,-0.01492835
0.55500000,0.00131538,-0.01476278
0.55600000,0.00130070,-0.01459903
0.55700000,0.00128618,-0.01443707
0.55800000,0.00127183,-0.01427690
0.55900000,0.00125763,-0.01411848
0.56000000,0.00124359,-0.01396181
0.56100000,0.00122971,-0.01380686
0.56200000,0.00121598,-0.01365361
0.56300000,0.00120240,-0.01350205
0.56400000,0.00118897,-0.01335215
0.56500000,0.00117569,-0.01320390
0.56600000,0.00116256,-0.01305728
0.56700000,0.00114958,-0.01291228
0.56800000,0.00113674,-0.01276887
0.56900000,0.00112404,-0.01262704
0.57000000,0.00111148,-0.01248677
0.57100000,0.00109907,-0.01234804
0.57200000,0.00108679,-0.01221085
0.57300000,0.00107464,-0.01207516
0.57400000,0.00106264,-0.01194097
0.57500000,0.00105076,-0.01180826
0.57600000,0.00103902,-0.01167700
0.57700000,0.00102741,-0.01154720
0.57800000,0.00101592,-0.01141882
0.57900000,0.00100457,-0.01129187
0.58000000,0.00099334,-0.01116631
0.58100000,0.00098224,-0.01104213
0.58200000,0.00097125,-0.01091933
0.58300000,0.00096040,-0.01079787
0.58400000,0.00094966,-0.01067776
0.58500000,0.00093904,-0.01055898
0.58600000,0.00092854,-0.01044150
0.58700000,0.00091816,-0.01032532
0.58800000,0.00090789,-0.01021043
0.58900000,0.00089774,-0.01009680
0.59000000,0.00088769,-0.00998443
0.59100000,0.00087777,-0.00987329
0.59200000,0.00086795,-0.00976339
0.59300000,0.00085824,-0.00965470
0.59400000,0.00084864,-0.00954721
0.59500000,0.00083914,-0.00944091
0.59600000,0.00082976,-0.00933578
0.59700000,0.00082047,-0.00923181
0.59800000,0.00081129,-0.00912900
0.59900000,0.00080221,-0.00902732
0.60000000,0.00079324,-0.00892676
0.60100000,0.00078436,-0.00882732
0.60200000,0.00077558,-0.00872897
0.60300000,0.00076690,-0.00863172
0.60400000,0.00075832,-0.00853554
0.60500000,0.00074983,-0.00844042
0.60600000,0.00074144,-0.00834636
0.60700000,0.00073314,-0.00825334
0.60800000,0.00072493,-0.00816134
0.60900000,0.00071681,-0.00807037
0.61000000,0.00070879,-0.00798040
0.61100000,0.00070085,-0.00789143
0.61200000,0.00069301,-0.00780344
0.61300000,0.00068525,-0.00771643
0.61400000,0.00067757,-0.00763038
0.61500000,0.00066998,-0.00754529
0.61600000,0.00066248,-0.00746114
0.61700000,0.00065506,-0.00737792
0.61800000,0.00064773,-0.00729562
0.61900000,0.00064047,-0.00721423
0.62000000,0.00063330,-0.00713375
0.62100000,0.00062620,-0.00705416
0.62200000,0.00061919,-0.00697545
0.62300000,0.00061225,-0.00689762
0.62400000,0.00060539,-0.00682064
0.62500000,0.00059861,-0.00674452
0.62600000,0.00059190,-0.00666925
0.62700000,0.00058527,-0.00659481
0.62800000,0.00057871,-0.00652119
0.62900000,0.00057223,-0.00644840
0.63000000,0.00056582,-0.00637641
0.63100000,0.00055948,-0.00630522
0.63200000,0.00055321,-0.00623482
0.63300000,0.00054701,-0.00616520
0.63400000,0.00054087,-0.00609635
0.63500000,0.00053481,-0.00602827
0.63600000,0.00052882,-0.00596095
0.63700000,0.00052289,-0.00589437
0.63800000,0.00051703,-0.00582853
0.63900000,0.00051123,-0.00576342
0.64000000,0.00050550,-0.00569904
0.64100000,0.00049983,-0.00563537
0.64200000,0.00049423,-0.00557241
0.64300000,0.00048869,-0.00551014
0.64400000,0.00048321,-0.00544857
0.64500000,0.00047779,-0.00538769
0.64600000,0.00047243,-0.00532748
0.64700000,0.00046714,-0.00526794
0.64800000,0.00046190,-0.00520906
0.64900000,0.00045672,-0.00515084
0.65000000,0.00045160,-0.00509326
0.65100000,0.00044653,-0.00503633
0.65200000,0.00044152,-0.00498003
0.65300000,0.00043657,-0.00492435
0.65400000,0.00043168,-0.00486929
0.65500000,0.00042683,-0.00481485
0.65600000,0.00042205,-0.00476101
0.65700000,0.00041731,-0.00470777
0.65800000,0.00041263,-0.00465512
0.65900000,0.00040800,-0.00460306
0.66000000,0.00040342,-0.00455158
0.66100000,0.00039890,-0.00450067
0.66200000,0.00039442,-0.00445033
0.66300000,0.00039000,-0.00440055
0.66400000,0.00038562,-0.00435132
0.66500000,0.00038129,-0.00430264
0.66600000,0.00037702,-0.00425450
0.66700000,0.00037278,-0.00420690
0.66800000,0.00036860,-0.00415983
0.66900000,0.00036446,-0.00411328
0.67000000,0.00036037,-0.00406725
0.67100000,0.00035633,-0.00402174
0.67200000,0.00035233,-0.00397673
0.67300000,0.00034838,-0.00393222
0.67400000,0.00034447,-0.00388821
0.67500000,0.00034060,-0.00384469
0.67600000,0.00033678,-0.00380165
0.67700000,0.00033300,-0.00375909
0.67800000,0.00032926,-0.00371701
0.67900000,0.00032556,-0.00367540
0.68000000,0.00032191,-0.00363425
0.68100000,0.00031829,-0.00359356
0.68200000,0.00031472,-0.00355332
0.68300000,0.00031119,-0.00351353
0.68400000,0.00030769,-0.00347419
0.68500000,0.00030424,-0.00343528
0.68600000,0.00030082,-0.00339681
0.68700000,0.00029744,-0.00335877
0.68800000,0.00029410,-0.00332115
0.68900000,0.00029080,-0.00328395
0.69000000,0.00028754,-0.00324717
0.69100000,0.00028431,-0.00321080
0.69200000,0.00028111,-0.00317483
0.69300000,0.00027796,-0.00313926
0.69400000,0.00027484,-0.00310409
0.69500000,0.00027175,-0.00306932
0.69600000,0.00026870,-0.00303493
0.69700000,0.00026568,-0.00300092
0.69800000,0.00026270,-0.00296730
0.69900000,0.00025974,-0.00293405
0.70000000,0.00025683,-0.00290117
0.70100000,0.00025394,-0.00286866
0.70200000,0.00025109,-0.00283651
0.70300000,0.00024827,-0.00280472
0.70400000,0.00024548,-0.00277328
0.70500000,0.00024272,-0.00274220
0.70600000,0.00024000,-0.00271146
0.70700000,0.00023730,-0.00268107
0.70800000,0.00023463,-0.00265102
0.70900000,0.00023200,-0.00262130
0.71000000,0.00022939,-0.00259191
0.71100000,0.00022681,-0.00256285
0.71200000,0.00022426,-0.00253412
0.71300000,0.00022174,-0.00250571
0.71400000,0.00021925,-0.00247761
0.71500000,0.00021679,-0.00244983
0.71600000,0.00021435,-0.00242236
0.71700000,0.00021194,-0.00239520
0.71800000,0.00020956,-0.00236834
0.71900000,0.00020721,-0.00234178
0.72000000,0.00020488,-0.00231552
0.72100000,0.00020258,-0.00228955
0.72200000,0.00020030,-0.00226387
0.72300000,0.00019805,-0.00223848
0.72400000,0.00019582,-0.00221337
0.72500000,0.00019362,-0.00218854
0.72600000,0.00019145,-0.00216400
0.72700000,0.00018929,-0.00213972
0.72800000,0.00018717,-0.00211572
0.72900000,0.00018506,-0.00209198
0.73000000,0.00018298,-0.00206851
0.73100000,0.00018093,-0.00204531
0.73200000,0.00017889,-0.00202236
0.73300000,0.00017688,-0.00199967
0.73400000,0.00017489,-0.00197723
0.73500000,0.00017293,-0.00195504
